,tweet_text,lat,lon,tweeter_location,tweeter_location_from_gps,tweet_time_gmt,tweeter_timezone,tweet_time_local,name,screen_name,description,n_friends,n_followers,n_statuses,tweeter_gender,hashtags,original_screen_name,original_name,original_gender,original_followers,tweeted_at_screennames,tweeted_at_names,tweeted_at_genders,tweet_is_retweet,favorites,retweets,family,money,humans,sad,anger,home,sexual,negemo,death,posemo,anx,health,certain,you,friend,body,we,affect,i,work,ingest,swear,social,tweeted_at_gender_mean,continent,absolute_timestamps,local_timestamps
1170782,#Ferguson has gone off the rails. Protestors are being overrun by looters &amp; idiots. It's distracting from real issues. Sad situation. #pray,,,Everywhere I need to be,,2014-08-18 03:42:12+00:00,America/New_York,2014-08-17 23:42:12+00:00,Melinda Bell,MelindaWEG,"Music is my life!! Blessed to work with the best: BSB, Britney, *NSYNC, Diddy, JT, Lance, BIIM, AKON, Jonas, Katelyn Rose, Carson Lueders, Luke Potter & more!",1090.0,9416.0,28519.0,1.0,"set(['pray', 'ferguson'])",Zach_Whicker,Zach Whicker,0.0,180.0,[u'Zach_Whicker'],[u'Zach Whicker'],[0],True,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,North America,735463.1541666667,2014-08-17 23:42:12
1170783,it scares one to think what the situation in #ferguson would be like if they acted like cliven bundy supporters http://t.co/z8nglxviUh,,,"Vashon Island, WA",,2014-08-18 03:42:12+00:00,America/Los_Angeles,2014-08-17 20:42:12+00:00,John Sage,John_de_Vashon,"Radical progressive. Mostly RT's - MT's on politics, climate, environment, gender, feminism, race, oligarchy, econ.  I've read what I RT, and I block #RWNJ's.",423.0,178.0,20284.0,0.0,set(['ferguson']),chicagomedic,chicagomedic,,1356.0,[u'chicagomedic'],[u'chicagomedic'],[None],True,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,North America,735463.1541666667,2014-08-17 20:42:12
1170784,Media facilitating chaos in Ferguson. Both protestors and police looking bad at this point. Respect Mike Brown's life don't exploit it.,,,,,2014-08-18 03:42:12+00:00,America/Chicago,2014-08-17 22:42:12+00:00,Parson Calmer,PointSpreading,Sports Bettor | Point Spreader,195.0,728.0,7963.0,,set(['']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,North America,735463.1541666667,2014-08-17 22:42:12
1170785,"""@trutherbot: Here’s a list of potentially unconstitutional things police in #Ferguson are doing: http://t.co/AMfCroZp8e"" what constitution?",,,"ensenada, mexico",,2014-08-18 03:42:12+00:00,America/Los_Angeles,2014-08-17 20:42:12+00:00,don't_drone_me_bro!,pirate_larry,"pirate guitar player, poet, philosopher ~",3521.0,3242.0,137815.0,,set(['ferguson']),opticaldensity,1nvisibleman ,,1796.0,"[u'opticaldensity', u'trutherbot']","[u'1nvisibleman ', u'trutherbot']","[None, None]",True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,North America,735463.1541666667,2014-08-17 20:42:12
1170786,“@AnonyPress: Live stream of #Ferguson right now.  http://t.co/TZCnyl1Zx8  http://t.co/liuMJ0g1gL”,,,Jeremiah 20:11,,2014-08-18 03:42:12+00:00,America/Chicago,2014-08-17 22:42:12+00:00,Jack Higgins,j_higgins23,Stay Hungry. Stay Foolish.,386.0,322.0,4120.0,0.0,set(['ferguson']),,,,,[u'AnonyPress'],[u'Anonymous'],[None],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,North America,735463.1541666667,2014-08-17 22:42:12
1170787,This is disturbing: #Ferguson cop purportedly tells photographer to turn off camera light or be 'shot in the face' https://t.co/IN7fETQamW,,,"St. Joseph, MO",,2014-08-18 03:42:12+00:00,America/Chicago,2014-08-17 22:42:12+00:00,Derek Evans,Dee_Wreck81,"MWSU Academic Advisor - INTERESTED IN: higher ed, social justice, knowledge, sociology, hip hop/soul/funk, politics | JUGGLER OF: time, work, play and chainsaws",304.0,272.0,3648.0,0.0,set(['ferguson']),ADiLorenzoWFTV,Anthony DiLorenzo,0.0,2711.0,[u'ADiLorenzoWFTV'],[u'Anthony DiLorenzo'],[0],True,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,North America,735463.1541666667,2014-08-17 22:42:12
1170788,This nigga @JColeNC is the realist ...#Ferguson https://t.co/w4ogIWhbHs,,,Tx✈️Nyc,,2014-08-18 03:42:12+00:00,,,A.,awielcamille_,The revolution will not be televised. #nojusticenopeace,215.0,276.0,4486.0,,set(['ferguson']),BizzoWreckless,B ♪ Z  Z ✪,,34323.0,"[u'BizzoWreckless', u'JColeNC']","[u'B \u266a Z  Z \u272a', u'J. Cole']","[None, None]",True,48.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,735463.1541666667,
1170789,@AvengingJM @LeftCoastBias pretty sure #Ferguson PD chief on like Monday said they had dashcams ... but never took them out of boxes.,,,"Albuquerque, NM",,2014-08-18 03:42:12+00:00,America/Denver,2014-08-17 21:42:12+00:00,David Nelson,DavidNelsonNM,"IT Engineer, Weather Follower, San Diego sports sufferer living in NM. Holding Wolfgang & Heidi, doxie anarchists. Currently beating Class III CHF & Parkinsons.",395.0,414.0,22074.0,0.0,set(['ferguson']),,,,,"[u'AvengingJM', u'LeftCoastBias']","[u'AJM', u'Geoffrey Hancock']","[None, 0]",False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,North America,735463.1541666667,2014-08-17 21:42:12
1170790,@msugrl33 @OpFerguson don't stop filming! Resist! You have rights! #Ferguson,,,Planet Earth,,2014-08-18 03:42:12+00:00,America/Chicago,2014-08-17 22:42:12+00:00,Tricia L,Boudica03,"Feminist, patriot, nerd, eccentric, LGBTQ ally, hippy. I dare to dream we can make the world a better place for ALL.",1992.0,628.0,7440.0,1.0,set(['ferguson']),TorchyToo,Stacy,,135.0,"[u'TorchyToo', u'msugrl33', u'OpFerguson']","[u'Stacy', u'Tracy A. Fortenberry', u'Operation Ferguson']","[None, None, None]",True,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,North America,735463.1541666667,2014-08-17 22:42:12
1170791,"*Sees J. Cole supporting protestors in Ferguson*

*takes a selfie with an iPad* http://t.co/wpYRjLbjHw",,,,,2014-08-18 03:42:13+00:00,America/Halifax,2014-08-18 00:42:13+00:00,Lil Lay,forniaa,Layoncè,695.0,764.0,9343.0,,set(['']),weedpong,gideon,0.0,252.0,[u'weedpong'],[u'gideon'],[0],True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,South America,735463.1541666667,2014-08-18 00:42:13
1170792,"Tonight in #Ferguson, hours before curfew (Photo: Getty Images) http://t.co/gEX4OR7IGS",,,North Carolina,,2014-08-18 03:42:13+00:00,America/New_York,2014-08-17 23:42:13+00:00,JTS 72,JTS72,"Who's photography interest focus around events, Protests, Rallies and so on. I also follow NC Politics #ncga  RT/follow ≠ endorsement.",848.0,403.0,7782.0,,set(['ferguson']),HuffPostPol,HuffPost Politics,,412654.0,[u'HuffPostPol'],[u'HuffPost Politics'],[None],True,18.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,North America,735463.1541666667,2014-08-17 23:42:13
1170793,Wow...this mess in #Ferguson is absolutely heart wrenching,,,,,2014-08-18 03:42:13+00:00,America/Lima,2014-08-17 22:42:13+00:00,Ja ,SincerelyJa,C'est la vie,654.0,1034.0,49302.0,,set(['ferguson']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,South America,735463.1541666667,2014-08-17 22:42:13
1170794,Curfew in effect for second night in #Ferguson http://t.co/d2TFy9m7wP,,,"Mesa, AZ",,2014-08-18 03:42:13+00:00,America/Phoenix,2014-08-17 20:42:13+00:00,Gail Turley,AuntInAZ,"Aunt, Sister, Daughter, Writer, Friend, Fan",1021.0,651.0,79353.0,,set(['ferguson']),aterkel,Amanda Terkel,1.0,36266.0,[u'aterkel'],[u'Amanda Terkel'],[1],True,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,North America,735463.1541666667,2014-08-17 20:42:13
1170795,This why i fucks with this nigga. Your favorite rapper probably won't even touch Ferguson.  https://t.co/FqYA6gM4s4,,,philly,,2014-08-18 03:42:13+00:00,,,princess,___indyy,"the description doesn't fit, if not a synonym of menace. | Sharif  | CHS276",288.0,268.0,3729.0,1.0,set(['']),Dreams_N_Money,R£alit¥ King,,7305.0,[u'Dreams_N_Money'],[u'R\xa3alit\xa5 King'],[None],True,671.0,1244.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,,,735463.1541666667,
1170796,"WOW RT @alexwroblewski
Protesters return tear gas canisters at police in #Ferguson http://t.co/6xUTllPDFp",,,,,2014-08-18 03:42:13+00:00,America/Halifax,2014-08-18 00:42:13+00:00,Caris Adel,CarisAdel,Passionate about recognizing the image of God in everyone.  Continually looking for ways to disrupt my status quo.,1949.0,1766.0,19634.0,1.0,set(['ferguson']),TheRyanParker,Ryan Parker,,9198.0,"[u'TheRyanParker', u'alexwroblewski']","[u'Ryan Parker', u'Alex Wroblewski']","[None, 0]",True,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,South America,735463.1541666667,2014-08-18 00:42:13
1170797,BREAKING: Shoot-out in progress - Police and Protesters - North of the QT in #Ferguson,,, Louisiana Country Woods,,2014-08-18 03:42:14+00:00,America/Denver,2014-08-17 21:42:14+00:00,I just be cooling ,POONsoaker,"#BoosieFree RIP to @DopeDp

#Anitwitter",746.0,5251.0,223957.0,,set(['ferguson']),gatewaypundit,Jim Hoft,0.0,30122.0,[u'gatewaypundit'],[u'Jim Hoft'],[0],True,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,North America,735463.1541666667,2014-08-17 21:42:14
1170798,".@JColeNC visiting Mike Brown's final resting place at Ferguson, Missouri. http://t.co/FCEMg44GYe",,,Forest City.,,2014-08-18 03:42:14+00:00,America/Lima,2014-08-17 22:42:14+00:00,September 3rd.,ogzig704,east high junior || wiz fajita,2276.0,2636.0,30429.0,,set(['']),OnlyHipHopFacts,HIP HOP FACTS,,159649.0,"[u'OnlyHipHopFacts', u'JColeNC']","[u'HIP HOP FACTS', u'J. Cole']","[None, None]",True,1432.0,2076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,South America,735463.1541666667,2014-08-17 22:42:14
1170799,Al Sharpton Says 'We Are Liberators'. Sure. Liberators of other people's stuff. #Ferguson http://t.co/byhEYih6FH http://t.co/cBRr4s9fWI,,,"Oxnard,Calif",,2014-08-18 03:42:14+00:00,America/Los_Angeles,2014-08-17 20:42:14+00:00,Watchman on the Wall,antipas777,"Matthew 7:14 Because strait is the gate, and narrow is the way, which leadeth unto life, and few there be that find it.",5734.0,5661.0,54273.0,,set(['ferguson']),MarcHilliker,Marc Hilliker,0.0,40138.0,[u'MarcHilliker'],[u'Marc Hilliker'],[0],True,103.0,186.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,North America,735463.1541666667,2014-08-17 20:42:14
1170800,"Folks, if you're not paying attention to what's going on in #Ferguson right now, you should be. http://t.co/7f9NQPxRrW",,,Central KY,,2014-08-18 03:42:14+00:00,America/New_York,2014-08-17 23:42:14+00:00,Natasha {KYGeekGirl},GeekGirlinKY,"Geek life and culture with a side of Southern charm. @Transy grad, #Historian, #KYProud,  #SBBNation, #museums, #geekculture #blogger, 1/2 of @TheRABGirls",2398.0,2434.0,54527.0,1.0,set(['ferguson']),andrewzajac,Andrew Zajac,0.0,648.0,[u'andrewzajac'],[u'Andrew Zajac'],[0],True,20.0,88.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,North America,735463.1541666667,2014-08-17 23:42:14
1170801,Tibetan monks protesting in #ferguson http://t.co/5qjfYpPtQM,,,St Louis by way of Oakland,,2014-08-18 03:42:15+00:00,America/Chicago,2014-08-17 22:42:15+00:00,Grace Lee,im_gracelee,Lawyer. Friend. Food lover. Recent Midwest transplant. Curious intellectual.,143.0,46.0,333.0,1.0,set(['ferguson']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,North America,735463.1541666667,2014-08-17 22:42:15
1170802,Protesters return tear gas canisters at police in #Ferguson http://t.co/cHNU2LD3Ev,,,,,2014-08-18 03:42:15+00:00,America/Chicago,2014-08-17 22:42:15+00:00,Shannette P. Bryant,SPrinceBryant,Loving #Wife. Working #Mom. #Christ-Follower. I do #PR & #Event Planning. #Writer. #NaturalHair #EdReform,914.0,494.0,1277.0,,set(['ferguson']),alexwroblewski,Alex Wroblewski,0.0,1615.0,[u'alexwroblewski'],[u'Alex Wroblewski'],[0],True,475.0,1313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,North America,735463.1541666667,2014-08-17 22:42:15
1170803,Yo so what's happening in Ferguson now? I just want to be up to date.,,,currently emotional,,2014-08-18 03:42:15+00:00,America/Chicago,2014-08-17 22:42:15+00:00,ε(∈ㅎ.ㅎ)(＾ワ＾*∋)3,roadtosaba,| ayyyyy | Alex |,25.0,21.0,1566.0,,set(['']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,North America,735463.1541666667,2014-08-17 22:42:15
1170804,"""@appleshaker: Anyone have a link to a live feed? #Ferguson""
here : http://t.co/C1xqc7Tq6s",,,"Toronto, Canada",,2014-08-18 03:42:15+00:00,America/New_York,2014-08-17 23:42:15+00:00,Annu Gulati,Annu297,With much love ... anu_gulati_297 @ yahoo .com  Opinions are mine. Discretion is advised #4167100297,926.0,268.0,6042.0,1.0,set(['ferguson']),,,,,[u'appleshaker'],[u'S\u03b1r\u03b1h'],[None],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,North America,735463.1541666667,2014-08-17 23:42:15
1170805,"Older woman on @CNN.... ""We were on our knees, had our hands up &amp; they shot us all women &amp; kids with tear gas. I am a 10 yr vet."" #Ferguson",,,Deep in the Heart of Texas,,2014-08-18 03:42:15+00:00,,,Kristen Henderson,khtexas,"activist, feminist, and lover of all things halloween, the national, and star trek. all thoughts are my own.",89.0,106.0,325.0,1.0,set(['ferguson']),McBlondeLand,McBlondeLand,,2928.0,"[u'McBlondeLand', u'CNN']","[u'McBlondeLand', u'CNN']","[None, None]",True,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,,,735463.1541666667,
1170806,Ferguson looks like a war zone... #scary,,,NYC - PHL,,2014-08-18 03:42:15+00:00,America/Chicago,2014-08-17 22:42:15+00:00,Det,d3tna,Unpredictable,157.0,181.0,11159.0,,set(['scary']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,North America,735463.1541666667,2014-08-17 22:42:15
1170807,Video of a cop telling a reporter to turn off his camera light or else he’d be shot. https://t.co/OJ1m4hlepa #Ferguson,,,"British Columbia, Canada",,2014-08-18 03:42:15+00:00,America/Los_Angeles,2014-08-17 20:42:15+00:00,James Plett,jplett,"Head of Client Success @PaySavvy, Writer + Blogger. Talk to me about CS, politics, and craft beer (not necessarily in that order)",934.0,640.0,7833.0,0.0,set(['ferguson']),MrEAnders,Eric,0.0,1221.0,[u'MrEAnders'],[u'Eric'],[0],True,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,North America,735463.1541666667,2014-08-17 20:42:15
1170808,"“@Patricialicious: Guys, I'm wearing a bullet proof vest and I have a gas mask. #Ferguson #MikeBrown  http://t.co/DOjnYmrDuG”",,,"Washington, DC",,2014-08-18 03:42:15+00:00,America/Halifax,2014-08-18 00:42:15+00:00,Sobriety rocks!,Greeenguy111,"Justice, labor rights, prison reform, organic sustainable living and eating, universal healthcare, transparency in all public dealings.    #UniteBlue",1457.0,1995.0,48725.0,,"set(['mikebrown', 'ferguson'])",bellebutters,Tasha B,1.0,3433.0,"[u'bellebutters', u'Patricialicious']","[u'Tasha B', u'Patricia Bynes']","[1, 1]",True,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,South America,735463.1541666667,2014-08-18 00:42:15
1170809,#NewYorkTimes Four shots to the inside of his arms - looks like his hands were up? &amp; twice in the head. #Ferguson http://t.co/VlpmMDryME,,,"Melbourne, Australia",,2014-08-18 03:42:15+00:00,Asia/Bangkok,2014-08-18 10:42:15+00:00,Natalie-Ann McCauley,nmccauley,"Author of Falling from Grace, Child Protection Specialist, Life Coach, International Aid & Development, World News, Writer, Public Speaker, Trainer, Mother",803.0,2134.0,5534.0,1.0,"set(['newyorktimes', 'ferguson'])",,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,Asia,735463.1541666667,2014-08-18 10:42:15
1170810,Too sensitive for this world. Gotta watch E! to avoid feelings. #Ferguson,,,"Massachusetts, USA",,2014-08-18 03:42:15+00:00,America/Chicago,2014-08-17 22:42:15+00:00,Paul DeCamp,decamp_paul,"Writer, actor, general enthusiast. all views are my own.",683.0,199.0,3756.0,0.0,set(['ferguson']),suesmith666,sue smith,1.0,1809.0,[u'suesmith666'],[u'sue smith'],[1],True,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,North America,735463.1541666667,2014-08-17 22:42:15
1170811,The only person from Ferguson we know is safe and not at risk of being killed is Darren Wilson.,,,Anti-Totalitarian Antifa #ACAB,,2014-08-18 03:42:16+00:00,America/Los_Angeles,2014-08-17 20:42:16+00:00,Thought-Criminal,WeRAllAnonymous,"I support Hacktivism, Leakers & Whistleblowers. I'm a proud Socialist. I block trolls & cranks. #FilmThePolice",1688.0,4122.0,30769.0,,set(['']),steven_lebron,alex,0.0,2901.0,[u'steven_lebron'],[u'alex'],[0],True,10.0,34.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,North America,735463.1541666667,2014-08-17 20:42:16
1170812,"Yup. RT @phontigallo: That boy was straight up executed, man. This is going to get worse. A whole lot worse. #Ferguson",,,straight up,,2014-08-18 03:42:16+00:00,America/New_York,2014-08-17 23:42:16+00:00,jason,amznjsn,magician + @Trillectro co-conspirator,648.0,186.0,705.0,0.0,set(['ferguson']),CoryTownes,My Name Is My Name,,6280.0,"[u'CoryTownes', u'phontigallo']","[u'My Name Is My Name', u'Phonte']","[None, None]",True,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,North America,735463.1541666667,2014-08-17 23:42:16
1170813,Might be better to ask if they care that we can RT @cthagod: Do cops in Ferguson no that can we see them?,,,,,2014-08-18 03:42:16+00:00,America/New_York,2014-08-17 23:42:16+00:00,veggiedog,beeshotya,"Traci Bee the photographer girl.  
Wssu Cheer Phi",746.0,957.0,20321.0,,set(['']),ParallelMatt,Don't Shoot.,,1049.0,"[u'ParallelMatt', u'cthagod']","[u""Don't Shoot."", u'Charlamagne Tha God']","[None, None]",True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,,North America,735463.1541666667,2014-08-17 23:42:16
1170814,#TwitterNews Twitter's view of #Ferguson thrusts Michael Brown shooting to national attention http://t.co/reB2djZChL #elaineOssipov,,,Anacortes Wa.98273,,2014-08-18 03:42:16+00:00,America/Los_Angeles,2014-08-17 20:42:16+00:00,ActivismRocks™,ActivismRocks,"CALL TO ACTION Biggest Threat Daily Lives!  NOTHING is more important =Fight the FCC, Cannot stress enough! http://t.co/FFi5u6I8jB   http://t.co/QYLrNgXzg1",4220.0,5022.0,179639.0,,"set(['ferguson', 'elaineossipov', 'twitternews'])",,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,North America,735463.1541666667,2014-08-17 20:42:16
1170815,"Michael Brown was not shot in the back, preliminary autopsy showed. My story: http://t.co/wta1DO8sPV #Ferguson",,,United States of America,,2014-08-18 03:42:16+00:00,America/Chicago,2014-08-17 22:42:16+00:00,Denny Bergin,DennyBergin,"Born in a car, son of a carpenter. Friend to dogs. Mets, Jets, Rangers, Knicks. Howard Hughes minus the wealth.  Follow the sun,viva la liberty.",123.0,46.0,2486.0,0.0,set(['ferguson']),FrancesRobles,Frances Robles,1.0,4766.0,[u'FrancesRobles'],[u'Frances Robles'],[1],True,67.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,North America,735463.1541666667,2014-08-17 22:42:16
1170816,"""Tear gas, at least 100 cops, they're shooting live rounds"" #Ferguson live stream",,,Texas,,2014-08-18 03:42:16+00:00,America/Chicago,2014-08-17 22:42:16+00:00,George R. Mutt,Georgiemutt,"Just a fun loving mutt. Trying to turn a red state Blue, the US green and build a better future for the next generation. (big grins)",813.0,705.0,25627.0,0.0,set(['ferguson']),HannahKaye,Hannah Kirchner,1.0,2652.0,[u'HannahKaye'],[u'Hannah Kirchner'],[1],True,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,North America,735463.1541666667,2014-08-17 22:42:16
1170817,"#Ferguson :Protesters carried signs against police brutality, many had their hands up in surrender like #MichaelBrown http://t.co/UwenU6rGq7",,,Unknown,,2014-08-18 03:42:16+00:00,America/Phoenix,2014-08-17 20:42:16+00:00,Danabir Singh,DanabirSingh,ੴ,99.0,173.0,2030.0,,"set(['ferguson', 'michaelbrown'])",Slindelo_M,silindelo masikane,,683.0,[u'Slindelo_M'],[u'silindelo masikane'],[None],True,11.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,North America,735463.1541666667,2014-08-17 20:42:16
1170818,"""I didn't get tear gassed serving in Iraq, but I come home and have to deal with this?"" US Vet Lisha Williams in #Ferguson to @CNN",,,"Anderson, SC",,2014-08-18 03:42:16+00:00,America/New_York,2014-08-17 23:42:16+00:00,RameyLady,lorojoro,"I think best by speaking aloud, unfortunately. Also, I ask way too many questions. If I can provoke you to think, I will leave happy.  \m/",835.0,396.0,6388.0,,set(['ferguson']),kbeninato,Karen DaltonBeninato,1.0,6178.0,"[u'kbeninato', u'CNN']","[u'Karen DaltonBeninato', u'CNN']","[1, None]",True,23.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,,North America,735463.1541666667,2014-08-17 23:42:16
1170819,Amnesty International Takes “Unprecedented” U.S. Action In Ferguson http://t.co/uIW74T0d2f via @chrisgeidner @buzzfeed,,,"Portland, Oregon",,2014-08-18 03:42:16+00:00,America/Los_Angeles,2014-08-17 20:42:16+00:00,David Walker,DavidWalker1201,Writer. Filmmaker. Crime Fighter. BadAzz MoFo.,362.0,1300.0,4546.0,0.0,set(['']),,,,,"[u'chrisgeidner', u'BuzzFeed']","[u'Chris Geidner', u'BuzzFeed']","[None, 0]",False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,North America,735463.1541666667,2014-08-17 20:42:16
